Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of glycoprotein biosynthetic process (GO:0010560)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	SOAT1;RAMP1
GO_Biological_Process_2021	positive regulation of hormone secretion (GO:0046887)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	VAMP8;VAMP7
GO_Biological_Process_2021	positive regulation of keratinocyte migration (GO:0051549)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	MAPRE2;ARF6
GO_Biological_Process_2021	positive regulation of ligase activity (GO:0051351)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	TMSB4X;GCLM
GO_Biological_Process_2021	positive regulation of MHC class II biosynthetic process (GO:0045348)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	XBP1;IFNG
GO_Biological_Process_2021	positive regulation of non-canonical Wnt signaling pathway (GO:2000052)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	DAB2;CSNK1D
GO_Biological_Process_2021	positive regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903800)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	DDX5;TGFB1
GO_Biological_Process_2021	positive regulation of purine nucleotide biosynthetic process (GO:1900373)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	TMSB4X;ENO1
GO_Biological_Process_2021	positive regulation of reactive oxygen species biosynthetic process (GO:1903428)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	RAB27A;CYBA
GO_Biological_Process_2021	posttranslational protein targeting to membrane, translocation (GO:0031204)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	HSPA5;SEC61B
GO_Biological_Process_2021	protein depalmitoylation (GO:0002084)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	LYPLA2;ABHD17A
GO_Biological_Process_2021	pyrimidine nucleoside catabolic process (GO:0046135)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	NT5C;UPP1
GO_Biological_Process_2021	regulation of catecholamine secretion (GO:0050433)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	SYT11;DTNBP1
GO_Biological_Process_2021	regulation of cell activation (GO:0050865)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	FCER1G;TXK
GO_Biological_Process_2021	regulation of cell communication by electrical coupling involved in cardiac conduction (GO:1901844)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	SRI;CALM1
GO_Biological_Process_2021	regulation of delayed rectifier potassium channel activity (GO:1902259)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	SUMO1;VAMP2
GO_Biological_Process_2021	regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905005)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	TGFB1;TGFBR1
GO_Biological_Process_2021	regulation of interleukin-23 production (GO:0032667)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	IFNG;RAC1
GO_Biological_Process_2021	regulation of muscle system process (GO:0090257)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	ANXA6;SRI
GO_Biological_Process_2021	regulation of non-canonical Wnt signaling pathway (GO:2000050)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	RNF213;CSNK1D
GO_Biological_Process_2021	regulation of peptidyl-lysine acetylation (GO:2000756)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	DIP2A;PARK7
GO_Biological_Process_2021	regulation of RNA biosynthetic process (GO:2001141)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	RALY;ACTN4
GO_Biological_Process_2021	regulation of T-helper 1 type immune response (GO:0002825)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	XCL1;IL12RB1
GO_Biological_Process_2021	response to increased oxygen levels (GO:0036296)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	CCDC115;ATP6V0D1
GO_Biological_Process_2021	retinal metabolic process (GO:0042574)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	DHRS13;AKR1C3
GO_Biological_Process_2021	rRNA-containing ribonucleoprotein complex export from nucleus (GO:0071428)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	EIF6;RAN
GO_Biological_Process_2021	T-helper 17 cell differentiation (GO:0072539)	1.495854e-01	4.182919e-01	0	0	3.604967e+00	6.849033e+00	SLAMF6;BATF
GO_Biological_Process_2021	phosphorylation (GO:0016310)	1.496256e-01	4.182919e-01	0	0	1.219236e+00	2.316084e+00	GMFG;TXK;ILK;STK10;GNPTAB;IRAK1;ERBB2;PIM1;PGK1;MAPK1;PTK2B;CSK;FYN;PRKACB;JAK1;LYN;SRPK2;PRKCH;TGFB1;AGK;CSNK1A1;MATK;CSNK1D;DGKZ;RUNX3;YWHAZ;NRBP1;TGFBR1;FGR;GNPTG;ZAP70;LCK;STK17A;ATM;PKN1;TNIK;COPS8;HCST
GO_Biological_Process_2021	fatty acid catabolic process (GO:0009062)	1.516493e-01	4.198908e-01	0	0	1.561886e+00	2.946005e+00	ACADVL;ACAA2;SCP2;PEX2;ACADM;HSD17B10;LPIN2;ACAT2;DECR1
GO_Biological_Process_2021	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	1.516493e-01	4.198908e-01	0	0	1.561886e+00	2.946005e+00	TGFB1;UBB;UBE2D3;UBC;PIN1;STUB1;ZBTB7A;TGFBR1;SNX6
GO_Biological_Process_2021	regulation of translational initiation (GO:0006446)	1.516493e-01	4.198908e-01	0	0	1.561886e+00	2.946005e+00	EIF2B2;YTHDF2;EIF5;CCL5;EIF4H;POLR2G;PAIP2;MIF4GD;NCK1
GO_Biological_Process_2021	transcription elongation from RNA polymerase II promoter (GO:0006368)	1.516493e-01	4.198908e-01	0	0	1.561886e+00	2.946005e+00	ADRM1;SUPT4H1;POLR2E;POLR2F;WDR61;POLR2G;RTF1;MNAT1;POLR2L
GO_Biological_Process_2021	activation of protein kinase B activity (GO:0032148)	1.517025e-01	4.198908e-01	0	0	2.121606e+00	4.000997e+00	PRR5;ITGB1BP1;PARK7;PPIA
GO_Biological_Process_2021	dendritic spine organization (GO:0097061)	1.517025e-01	4.198908e-01	0	0	2.121606e+00	4.000997e+00	CDC42;ARF1;DIP2A;FYN
GO_Biological_Process_2021	error-free translesion synthesis (GO:0070987)	1.517025e-01	4.198908e-01	0	0	2.121606e+00	4.000997e+00	PCNA;UBB;UBC;RPA2
GO_Biological_Process_2021	histone methylation (GO:0016571)	1.517025e-01	4.198908e-01	0	0	2.121606e+00	4.000997e+00	TRMT112;PRMT2;NSD1;SMYD3
GO_Biological_Process_2021	negative regulation of secretion by cell (GO:1903531)	1.517025e-01	4.198908e-01	0	0	2.121606e+00	4.000997e+00	VAMP8;ANXA1;SYT11;TNFRSF1A
GO_Biological_Process_2021	neural crest cell development (GO:0014032)	1.517025e-01	4.198908e-01	0	0	2.121606e+00	4.000997e+00	SEMA4D;PEF1;PDCD6;ANXA6
GO_Biological_Process_2021	positive regulation of leukocyte migration (GO:0002687)	1.517025e-01	4.198908e-01	0	0	2.121606e+00	4.000997e+00	ZNF580;TNFRSF18;XCL1;ADAM8
GO_Biological_Process_2021	protein deacylation (GO:0035601)	1.517025e-01	4.198908e-01	0	0	2.121606e+00	4.000997e+00	LYPLA2;HDAC1;ABHD17A;SIRT2
GO_Biological_Process_2021	response to amino acid (GO:0043200)	1.517025e-01	4.198908e-01	0	0	2.121606e+00	4.000997e+00	XBP1;CAPN2;TMBIM6;LAMTOR3
GO_Biological_Process_2021	response to steroid hormone (GO:0048545)	1.517025e-01	4.198908e-01	0	0	2.121606e+00	4.000997e+00	CATSPER1;URI1;TGFB1;UBE2L3
GO_Biological_Process_2021	sulfur compound catabolic process (GO:0044273)	1.517025e-01	4.198908e-01	0	0	2.121606e+00	4.000997e+00	MPST;HEXB;HEXA;IDS
GO_Biological_Process_2021	DNA metabolic process (GO:0006259)	1.570959e-01	4.284462e-01	0	0	1.244279e+00	2.303034e+00	MUS81;SP100;SMARCB1;PCNA;ZBTB1;PARK7;HMGB1;SAMHD1;ALKBH3;UBB;SUMO1;UBC;FBXO6;KPNA2;SRPK2;PARP4;GADD45A;XRCC5;MGMT;PTGES3;CNBP;TINF2;RPA2;TERF1;UBE2N;TERF2IP;ATM;DNASE2;MNAT1;RAN
GO_Biological_Process_2021	positive regulation of cellular metabolic process (GO:0031325)	1.578007e-01	4.284462e-01	0	0	1.504164e+00	2.777321e+00	CBR1;CD63;CHCHD2;PRELID1;TGFB1;IFNG;GADD45A;CCL5;AKR1C3;GHITM
GO_Biological_Process_2021	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)	1.579986e-01	4.284462e-01	0	0	1.661811e+00	3.066323e+00	CDKN2D;ARL6IP1;DNAJB6;RPS6KA1;PARK7;TRIAP1;CARD16
GO_Biological_Process_2021	positive regulation of NIK/NF-kappaB signaling (GO:1901224)	1.579986e-01	4.284462e-01	0	0	1.661811e+00	3.066323e+00	IRAK1;ILK;TERF2IP;IFI35;ACTN4;RHOA;RELA
GO_Biological_Process_2021	apoptotic mitochondrial changes (GO:0008637)	1.580977e-01	4.284462e-01	0	0	1.878813e+00	3.465550e+00	FIS1;BAX;BAK1;BBC3;BCL2L1
GO_Biological_Process_2021	DNA damage checkpoint signaling (GO:0000077)	1.580977e-01	4.284462e-01	0	0	1.878813e+00	3.465550e+00	CDC5L;FBXO6;ATM;PRPF19;USP28
GO_Biological_Process_2021	negative regulation of lymphocyte proliferation (GO:0050672)	1.580977e-01	4.284462e-01	0	0	1.878813e+00	3.465550e+00	SPN;LYN;TYROBP;CD300A;ATM
GO_Biological_Process_2021	negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	1.580977e-01	4.284462e-01	0	0	1.878813e+00	3.465550e+00	POMC;SYT11;GSTP1;PTPN6;HAVCR2
GO_Biological_Process_2021	regulation of bone mineralization (GO:0030500)	1.580977e-01	4.284462e-01	0	0	1.878813e+00	3.465550e+00	SRGN;TGFB1;CCL3;PTK2B;ISG15
GO_Biological_Process_2021	cellular response to gamma radiation (GO:0071480)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	XRCC5;TMEM109;ATM
GO_Biological_Process_2021	copper ion homeostasis (GO:0055070)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	ARF1;MT2A;ATOX1
GO_Biological_Process_2021	dicarboxylic acid transport (GO:0006835)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	PRAF2;ARL6IP5;SLC1A7
GO_Biological_Process_2021	endoderm formation (GO:0001706)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	EOMES;DUSP2;ITGB2
GO_Biological_Process_2021	keratan sulfate biosynthetic process (GO:0018146)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	ST3GAL4;B4GALT4;CHST2
GO_Biological_Process_2021	L-alpha-amino acid transmembrane transport (GO:1902475)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	PRAF2;ARL6IP5;SLC3A2
GO_Biological_Process_2021	microvillus assembly (GO:0030033)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	RAP1B;SLC9A3R1;TNIK
GO_Biological_Process_2021	muscle cell differentiation (GO:0042692)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	CHRNB1;RORA;SYNE1
GO_Biological_Process_2021	negative regulation of immune effector process (GO:0002698)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	CD300A;CD47;HAVCR2
GO_Biological_Process_2021	negative regulation of reactive oxygen species metabolic process (GO:2000378)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	PARK7;AATF;SIRT2
GO_Biological_Process_2021	nuclear migration (GO:0007097)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	SUN2;SLC9A3R1;SYNE2
GO_Biological_Process_2021	peptide cross-linking (GO:0018149)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	FCGR3A;ANXA1;CD247
GO_Biological_Process_2021	positive regulation of granulocyte chemotaxis (GO:0071624)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	RAC2;XCL1;RAC1
GO_Biological_Process_2021	positive regulation of neutrophil chemotaxis (GO:0090023)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	RAC2;XCL1;RAC1
GO_Biological_Process_2021	positive regulation of stress-activated protein kinase signaling cascade (GO:0070304)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	LYN;PDCD10;ARL6IP5
GO_Biological_Process_2021	protein localization to chromosome, telomeric region (GO:0070198)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	XRCC5;TINF2;TERF2IP
GO_Biological_Process_2021	regulation of Golgi organization (GO:1903358)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	PDCD10;MAPK1;STX5
GO_Biological_Process_2021	regulation of NMDA receptor activity (GO:2000310)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	IFNG;PTK2B;CAPN1
GO_Biological_Process_2021	regulation of peptidase activity (GO:0052547)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	HDAC1;CST7;PSMB8
GO_Biological_Process_2021	regulation of steroid metabolic process (GO:0019218)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	ACADVL;RORA;STUB1
GO_Biological_Process_2021	regulation of vasculature development (GO:1901342)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	SP100;ERBB2;ETS1
GO_Biological_Process_2021	response to ketone (GO:1901654)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	CATSPER1;TGFBR3;TGFB1
GO_Biological_Process_2021	T cell mediated immunity (GO:0002456)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	BTN3A2;HLA-A;MYO1G
GO_Biological_Process_2021	vesicle transport along actin filament (GO:0030050)	1.581719e-01	4.284462e-01	0	0	2.458533e+00	4.533713e+00	ACTN4;MYO1F;MYO1G
GO_Biological_Process_2021	autophagy of mitochondrion (GO:0000422)	1.593521e-01	4.305285e-01	0	0	1.745764e+00	3.206338e+00	FIS1;MAP1LC3B;MAP1LC3B2;WDR45;SQSTM1;ATG12
GO_Biological_Process_2021	regulation of stress-activated MAPK cascade (GO:0032872)	1.593521e-01	4.305285e-01	0	0	1.745764e+00	3.206338e+00	TGFBR3;PDCD10;GSTP1;ARL6IP5;MAPK1;PPIA
GO_Biological_Process_2021	response to peptide hormone (GO:0043434)	1.593521e-01	4.305285e-01	0	0	1.745764e+00	3.206338e+00	TGFBR3;XBP1;ANXA1;EIF2B2;EIF6;STAT4
GO_Biological_Process_2021	spliceosomal snRNP assembly (GO:0000387)	1.593521e-01	4.305285e-01	0	0	1.745764e+00	3.206338e+00	SNRPD1;SNRPG;CD2BP2;SNRPE;PRPF19;SNRPB
GO_Biological_Process_2021	response to insulin (GO:0032868)	1.627030e-01	4.392982e-01	0	0	1.532292e+00	2.782379e+00	XBP1;EIF6;SYAP1;INPP5K;LPIN2;RAB8A;VAMP2;USF1;RAB8B
GO_Biological_Process_2021	negative regulation of defense response (GO:0031348)	1.673223e-01	4.511880e-01	0	0	1.569045e+00	2.805192e+00	SHARPIN;IFI16;RORA;TNFAIP8L2;AOAH;LYAR;SIRT2;TNFRSF1A
GO_Biological_Process_2021	regulation of fat cell differentiation (GO:0045598)	1.673223e-01	4.511880e-01	0	0	1.569045e+00	2.805192e+00	XBP1;TGFB1;CCDC85B;ZBTB16;ID2;SYAP1;RORA;SIRT2
GO_Biological_Process_2021	cellular response to insulin stimulus (GO:0032869)	1.688736e-01	4.550778e-01	0	0	1.397074e+00	2.484842e+00	XBP1;ATP6V0E1;SYAP1;USF1;ATP6V1H;INPP5K;ATP6V1E1;ATP6V0D1;LPIN2;RAB8A;VAMP2;ATP6V1F;RAB8B
GO_Biological_Process_2021	blood circulation (GO:0008015)	1.716548e-01	4.596131e-01	0	0	2.003576e+00	3.530842e+00	XCL2;HOXB2;ITGB1BP1;GCLM
GO_Biological_Process_2021	carbohydrate derivative biosynthetic process (GO:1901137)	1.716548e-01	4.596131e-01	0	0	2.003576e+00	3.530842e+00	G6PD;TPI1;SCCPDH;ST3GAL4
GO_Biological_Process_2021	cellular response to acid chemical (GO:0071229)	1.716548e-01	4.596131e-01	0	0	2.003576e+00	3.530842e+00	XBP1;CAPN2;LAMTOR3;KLF2
GO_Biological_Process_2021	embryonic limb morphogenesis (GO:0030326)	1.716548e-01	4.596131e-01	0	0	2.003576e+00	3.530842e+00	FBXW4;HDAC2;MBNL1;HDAC1
GO_Biological_Process_2021	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059)	1.716548e-01	4.596131e-01	0	0	2.003576e+00	3.530842e+00	DDIT3;BAX;BAK1;BBC3
GO_Biological_Process_2021	negative regulation of microtubule polymerization or depolymerization (GO:0031111)	1.716548e-01	4.596131e-01	0	0	2.003576e+00	3.530842e+00	STMN1;KATNB1;CIB1;MAPRE1
GO_Biological_Process_2021	nucleotide-excision repair, DNA duplex unwinding (GO:0000717)	1.716548e-01	4.596131e-01	0	0	2.003576e+00	3.530842e+00	UBB;CETN2;UBC;RAD23B
GO_Biological_Process_2021	positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)	1.716548e-01	4.596131e-01	0	0	2.003576e+00	3.530842e+00	KMT2E;CCND3;CCND2;ANXA1
GO_Biological_Process_2021	receptor signaling pathway via STAT (GO:0097696)	1.716548e-01	4.596131e-01	0	0	2.003576e+00	3.530842e+00	SOCS2;IFNAR2;IFNG;STAT4
GO_Biological_Process_2021	very long-chain fatty acid metabolic process (GO:0000038)	1.716548e-01	4.596131e-01	0	0	2.003576e+00	3.530842e+00	ELOVL1;TECR;PEX2;ACOT4
GO_Biological_Process_2021	activation of protein kinase activity (GO:0032147)	1.725324e-01	4.608442e-01	0	0	1.438768e+00	2.528160e+00	PRR5;IRAK1;PTK2B;PILRB;ITGB1BP1;PARK7;TNIK;ADRB2;COPS8;PRKACB;PPIA
GO_Biological_Process_2021	DNA damage response, signal transduction by p53 class mediator (GO:0030330)	1.741282e-01	4.608442e-01	0	0	1.503793e+00	2.628576e+00	SP100;PCNA;TFDP2;GADD45A;RPS27L;BAX;ATM;TRIAP1;BATF
GO_Biological_Process_2021	DNA-templated transcription, elongation (GO:0006354)	1.741282e-01	4.608442e-01	0	0	1.503793e+00	2.628576e+00	ADRM1;SUPT4H1;POLR2E;POLR2F;WDR61;POLR2G;RTF1;MNAT1;POLR2L
GO_Biological_Process_2021	regulation of NIK/NF-kappaB signaling (GO:1901222)	1.741282e-01	4.608442e-01	0	0	1.503793e+00	2.628576e+00	IRAK1;TMSB4X;ILK;TERF2IP;IFI35;ACTN4;ADIPOR1;RHOA;RELA
GO_Biological_Process_2021	spindle assembly (GO:0051225)	1.741282e-01	4.608442e-01	0	0	1.503793e+00	2.628576e+00	NCOR1;ZNF207;FLNA;CSNK1D;MAPRE1;AAAS;MAPRE2;RHOA;KPNB1
GO_Biological_Process_2021	cholesterol homeostasis (GO:0042632)	1.743108e-01	4.608442e-01	0	0	1.691071e+00	2.954159e+00	EHD1;XBP1;SOAT1;CNBP;RORA;RALY
GO_Biological_Process_2021	glycoprotein metabolic process (GO:0009100)	1.743108e-01	4.608442e-01	0	0	1.691071e+00	2.954159e+00	ERP44;ST3GAL4;FBXO6;PARK7;STT3B;ST6GALNAC6
GO_Biological_Process_2021	JNK cascade (GO:0007254)	1.743108e-01	4.608442e-01	0	0	1.691071e+00	2.954159e+00	IRAK1;UBB;IRAK2;UBC;SH2D3C;UBE2N
GO_Biological_Process_2021	myeloid cell differentiation (GO:0030099)	1.743108e-01	4.608442e-01	0	0	1.691071e+00	2.954159e+00	KMT2E;HSPA9;LYN;IFI16;ZBTB16;HCLS1
GO_Biological_Process_2021	positive regulation of leukocyte chemotaxis (GO:0002690)	1.743108e-01	4.608442e-01	0	0	1.691071e+00	2.954159e+00	ZNF580;CCL5;XCL1;MAPK1;HMGB1;CALR
GO_Biological_Process_2021	positive regulation of response to DNA damage stimulus (GO:2001022)	1.743108e-01	4.608442e-01	0	0	1.691071e+00	2.954159e+00	DDX5;PCNA;RNF8;UBE2N;PMAIP1;ATM
GO_Biological_Process_2021	receptor internalization (GO:0031623)	1.743108e-01	4.608442e-01	0	0	1.691071e+00	2.954159e+00	FCER1G;CLTC;ITGB2;RAMP1;AP2M1;DNM2
GO_Biological_Process_2021	regulation of G0 to G1 transition (GO:0070316)	1.743108e-01	4.608442e-01	0	0	1.691071e+00	2.954159e+00	RBBP4;TFDP2;MAX;EPC1;RBBP7;YAF2
GO_Biological_Process_2021	regulation of protein modification process (GO:0031399)	1.743108e-01	4.608442e-01	0	0	1.691071e+00	2.954159e+00	PPP2CA;LYN;IFNG;CCDC88C;PIN1;PPIB
GO_Biological_Process_2021	steroid biosynthetic process (GO:0006694)	1.743108e-01	4.608442e-01	0	0	1.691071e+00	2.954159e+00	EBP;SCP2;AKR1C3;LBR;HSD17B10;FDFT1
GO_Biological_Process_2021	positive regulation of cytokine-mediated signaling pathway (GO:0001961)	1.751394e-01	4.608442e-01	0	0	1.803514e+00	3.142033e+00	ZBP1;GFI1;TXK;NLRC5;CASP1
GO_Biological_Process_2021	regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893)	1.751394e-01	4.608442e-01	0	0	1.803514e+00	3.142033e+00	DDX5;TGFB1;NFATC3;ETS1;RELA
GO_Biological_Process_2021	regulation of protein import into nucleus (GO:0042306)	1.751394e-01	4.608442e-01	0	0	1.803514e+00	3.142033e+00	TGFB1;IFNG;FLNA;HCLS1;RAN
GO_Biological_Process_2021	regulation of protein ubiquitination (GO:0031396)	1.757050e-01	4.608442e-01	0	0	1.406611e+00	2.446024e+00	IVNS1ABP;DNAJA1;HSP90AA1;UBB;UBE2N;DERL1;ISG15;STUB1;PARK7;SQSTM1;TGFBR1;UBE2L3
GO_Biological_Process_2021	positive regulation of binding (GO:0051099)	1.791440e-01	4.608442e-01	0	0	1.455405e+00	2.502664e+00	PYHIN1;STMN1;FLOT1;DERL1;PIN1;HMGB1;B2M;SIRT2;ADD1;RAN
GO_Biological_Process_2021	regulation of protein secretion (GO:0050708)	1.791440e-01	4.608442e-01	0	0	1.455405e+00	2.502664e+00	DNAJC1;TMED10;TGFB1;IFNG;CCL5;ENSA;ADAM8;PPIA;PPID;ARF6
GO_Biological_Process_2021	cellular divalent inorganic cation homeostasis (GO:0072503)	1.798360e-01	4.608442e-01	0	0	1.535536e+00	2.634535e+00	MT2A;LCK;CCL5;CCL3;RMDN3;CALR;TMEM165;TMCO1
GO_Biological_Process_2021	extracellular structure organization (GO:0043062)	1.828441e-01	4.608442e-01	0	0	1.418099e+00	2.409522e+00	VIT;ITGAM;MMP23B;BSG;ITGB2;ICAM2;ICAM3;ITGB7;CD47;ITGAL;TGFBR1
GO_Biological_Process_2021	blood vessel diameter maintenance (GO:0097746)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	ITGB1BP1;GCLM;KLF2
GO_Biological_Process_2021	cellular response to interleukin-7 (GO:0098761)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	SOCS2;IL2RG;JAK1
GO_Biological_Process_2021	diol metabolic process (GO:0034311)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	GCHFR;HSP90AA1;CALM1
GO_Biological_Process_2021	establishment of protein localization to endoplasmic reticulum (GO:0072599)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	SPCS2;SRP54;SRP14
GO_Biological_Process_2021	histone H3 deacetylation (GO:0070932)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	HDAC2;HDAC1;SIRT2
GO_Biological_Process_2021	interleukin-7-mediated signaling pathway (GO:0038111)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	SOCS2;IL2RG;JAK1
GO_Biological_Process_2021	L-amino acid transport (GO:0015807)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	PRAF2;ARL6IP5;SLC3A2
GO_Biological_Process_2021	lipid droplet organization (GO:0034389)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	AUP1;PPIA;PPID
GO_Biological_Process_2021	membrane lipid metabolic process (GO:0006643)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	AGK;TECR;B4GALT4
GO_Biological_Process_2021	negative regulation of cytokine production involved in immune response (GO:0002719)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	TGFB1;XCL1;HLA-F
GO_Biological_Process_2021	negative regulation of fibroblast proliferation (GO:0048147)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	CD300A;GSTP1;PEX2
GO_Biological_Process_2021	negative regulation of Rho protein signal transduction (GO:0035024)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	KCTD10;HEG1;STMN1
GO_Biological_Process_2021	negative regulation of telomere maintenance (GO:0032205)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	TERF2IP;ATM;TERF1
GO_Biological_Process_2021	nuclear transport (GO:0051169)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	ANP32A;BANF1;AAAS
GO_Biological_Process_2021	positive regulation of amyloid-beta formation (GO:1902004)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	IFNG;GSAP;RELA
GO_Biological_Process_2021	positive regulation of cell-substrate junction organization (GO:0150117)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	RAC1;MAPRE2;ARF6
GO_Biological_Process_2021	positive regulation of cellular protein catabolic process (GO:1903364)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	HSP90AA1;MSN;CTSC
GO_Biological_Process_2021	positive regulation of endothelial cell apoptotic process (GO:2000353)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	CD160;AKR1C3;FASLG
GO_Biological_Process_2021	regulation of calcium ion import (GO:0090279)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	FCRL3;CCL3;FYN
GO_Biological_Process_2021	regulation of establishment of endothelial barrier (GO:1903140)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	PPP1R12A;ADD1;TNFRSF1A
GO_Biological_Process_2021	regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	SIGIRR;CARD8;CARD16
GO_Biological_Process_2021	regulation of rRNA processing (GO:2000232)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	TRMT112;YTHDF2;RIOK2
GO_Biological_Process_2021	regulation of toll-like receptor 4 signaling pathway (GO:0034143)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	LYN;FLOT1;IFI35
GO_Biological_Process_2021	rRNA transcription (GO:0009303)	1.838636e-01	4.608442e-01	0	0	2.253472e+00	3.816393e+00	GTF3C1;GTF3C6;GTF3A
